Longitude,Latitude,Unique Squirrel ID,Shift,Age,Color,Location,Approaches,Indifferent,Runs_from,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail_flags,Tail_twitches
-73.9559678,40.79511241,38E-AM-1010-07,AM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96852273,40.77659947,15F-AM-1007-02,AM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95819825,40.79921946,41A-PM-1007-03,PM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97083646,40.77236916,10F-AM-1007-01,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.95433238,40.79430865,37G-PM-1007-03,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96981967,40.7802972,18C-PM-1018-03,PM,Juvenile,Gray,Above,FALSE,not,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95222916,40.79769854,42G-PM-1014-01,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-73.96857516,40.77094136,9I-PM-1010-07,PM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97572498,40.76970326,5D-PM-1018-05,PM,Juvenile,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96532791,40.77587431,15I-AM-1008-02,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96732356,40.77867496,17F-PM-1020-04,PM,Juvenile,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97190362,40.78035881,17A-AM-1017-01,AM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95409229,40.79798004,41E-PM-1013-05,PM,Juvenile,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97347626,40.76637034,3H-AM-1008-05,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95636613,40.79668231,39D-AM-1008-03,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96870278,40.77051626,9I-AM-1014-09,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97076836,40.77598156,13E-AM-1017-11,AM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96560982,40.77576431,15I-AM-1008-05,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95855377,40.79039058,32F-AM-1012-03,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9733057,40.77838233,14A-PM-1014-06,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97456877,40.77763969,13A-PM-1014-02,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97182342,40.78108425,18A-AM-1012-02,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96557346,40.78053669,20F-AM-1014-02,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.96486268,40.78045061,20G-AM-1018-02,AM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.96770549,40.77899287,17E-AM-1017-03,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97105591,40.77942799,16C-PM-1018-01,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97301157,40.77410183,10D-AM-1008-05,AM,Juvenile,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96934575,40.77704297,15E-AM-1013-02,AM,Adult,Gray,Above,TRUE,not,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97433423,40.77277429,8D-AM-1007-08,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97168818,40.77855354,15C-PM-1017-02,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.98019021,40.7695576,3A-AM-1012-03,AM,Juvenile,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96910311,40.77066938,9I-AM-1014-02,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97361659,40.77245439,8D-AM-1007-04,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97416219,40.77524815,11C-PM-1018-01,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96294834,40.79368099,33A-PM-1018-03,PM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96810426,40.77233143,11I-PM-1012-04,PM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96677557,40.77602568,15H-PM-1008-02,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9755056,40.77074387,6D-AM-1008-02,AM,Juvenile,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9792754,40.76796907,2C-AM-1010-08,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96641208,40.78880227,27A-AM-1008-01,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96765141,40.77308537,11H-AM-1010-01,AM,Adult,Gray,Above,TRUE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96372797,40.79051985,30B-AM-1007-09,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95712336,40.7992459,41B-PM-1014-04,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95789249,40.7898063,32G-AM-1010-02,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95960069,40.78347064,25I-PM-1007-07,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96220301,40.79177232,32B-AM-1017-01,AM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96661951,40.78392167,22C-PM-1006-10,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.97179185,40.78029717,17B-PM-1012-01,PM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96138623,40.79128217,32C-AM-1014-03,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95831758,40.79165667,33E-AM-1014-12,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96731602,40.7766158,15G-PM-1019-12,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96415521,40.79084795,30B-AM-1007-05,AM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96729503,40.77824775,17F-PM-1020-01,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96356891,40.79016343,30B-PM-1019-03,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97031498,40.77855836,16D-AM-1007-01,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97191115,40.77587899,12D-AM-1013-02,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97555692,40.7668007,2F-AM-1006-03,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95488535,40.79847836,41D-PM-1014-04,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96328686,40.79078063,30B-AM-1007-06,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97304207,40.7786151,15B-AM-1014-01,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96478912,40.78985307,29B-AM-1007-02,AM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97821201,40.77171545,6A-AM-1006-05,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
-73.96858597,40.78488051,23A-AM-1018-04,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96323371,40.79146824,31B-PM-1007-01,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97288711,40.77129837,8F-PM-1012-08,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95954857,40.78353264,25I-PM-1007-08,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96746313,40.77900764,17E-AM-1017-10,AM,Juvenile,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9703774,40.77176076,9G-AM-1007-01,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97227376,40.76896302,6G-AM-1008-04,AM,Juvenile,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96902119,40.7730383,11H-AM-1010-07,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96799558,40.78184316,20C-PM-1018-04,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97615279,40.7709607,6C-AM-1007-06,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9678154,40.77427835,12H-PM-1007-01,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96764343,40.78623366,24A-PM-1007-04,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97298471,40.7740709,10D-AM-1008-03,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97194603,40.78105082,18A-AM-1012-01,AM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97757351,40.76928721,4C-PM-1010-08,PM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9700186,40.78260522,20B-AM-1007-03,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.9638599,40.78092888,21G-AM-1014-06,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97431847,40.7667933,3G-AM-1008-01,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.97073392,40.77963334,17C-PM-1013-03,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9608399,40.78177045,23I-AM-1019-01,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9786937,40.77139437,5A-PM-1010-02,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95685443,40.79725173,39D-AM-1008-06,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9677097,40.78253584,21C-AM-1014-02,AM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
-73.97798744,40.77307654,7A-PM-1007-02,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96552773,40.78061205,20F-AM-1014-03,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.97828135,40.77157304,6A-AM-1006-02,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97487092,40.77608025,11B-PM-1014-01,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.97799838,40.76754521,2D-AM-1007-02,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97736921,40.76797712,3D-PM-1010-02,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96961192,40.78029261,18C-PM-1018-09,PM,Juvenile,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9651818,40.78190828,21E-AM-1017-01,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97779989,40.77098159,5B-PM-1013-02,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97640136,40.76630635,1F-PM-1019-03,PM,Juvenile,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97708739,40.77103797,6C-PM-1020-02,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96239843,40.79139005,31C-PM-1010-03,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95589439,40.79715351,40D-PM-1013-06,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95624697,40.79685908,39D-AM-1008-04,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.98028317,40.76927633,3A-AM-1012-02,AM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95333195,40.79336479,37H-AM-1018-02,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96718139,40.783864,22C-PM-1006-04,PM,Juvenile,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95959558,40.79330479,34D-PM-1007-01,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96805224,40.77238981,11I-PM-1012-06,PM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95455425,40.79839357,41E-AM-1007-05,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9765758,40.77138032,6C-AM-1007-03,AM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97545277,40.76560885,1G-PM-1010-02,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
-73.95991976,40.79548365,36B-PM-1013-05,PM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.963135,40.79190721,32B-PM-1010-01,PM,Juvenile,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97916482,40.76762544,2C-AM-1010-04,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95427338,40.79557865,39F-PM-1006-02,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96537393,40.78897621,28B-PM-1010-02,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96697627,40.78359133,22C-PM-1006-08,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9586077,40.79618965,38C-AM-1019-10,AM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
-73.97108015,40.77608725,13D-AM-1014-03,AM,Juvenile,Gray,Above,FALSE,not,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9602808,40.79061308,32E-AM-1007-14,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97323016,40.76898245,5F-AM-1007-01,AM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95879133,40.79617076,38C-AM-1019-11,AM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
-73.980284,40.76785991,1B-PM-1019-04,PM,Juvenile,Gray,Above,FALSE,not,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95805131,40.79909642,41B-AM-1010-02,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96476051,40.78039615,20G-AM-1018-03,AM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.96002043,40.78287729,24I-AM-1019-01,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96649864,40.77830833,17G-PM-1017-02,PM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97065331,40.76890203,6I-AM-1006-01,AM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96019189,40.79441347,35C-AM-1007-01,AM,Juvenile,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97607498,40.77032849,5D-PM-1018-02,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97752388,40.76757927,2D-AM-1007-05,AM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95611249,40.79494406,37E-AM-1013-04,AM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.96453652,40.7781531,18H-AM-1018-02,AM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95320746,40.79346695,37H-PM-1006-06,PM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96511777,40.78124081,20F-PM-1007-05,PM,Juvenile,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96846573,40.78401136,22B-AM-1013-05,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97660949,40.77178329,7C-PM-1020-04,PM,Adult,Gray,Above,FALSE,not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96539466,40.77631368,15I-PM-1012-05,PM,Adult,Gray,Above,FALSE,not,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95017625,40.79755341,42H-PM-1014-05,PM,Adult,Gray,Above,FALSE,not,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97351372,40.7691099,5F-AM-1007-06,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97699695,40.77107113,6C-AM-1007-01,AM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97283398,40.77828912,14B-PM-1014-04,PM,Adult,Gray,Above,FALSE,not,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
